country,countryLabel,ethnicGroup,ethnicGroupLabel,genderCategory,count
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q6067315,Iranian New Zealander,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q4172847,Filipinos,Unknown / not stated,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q703914,Hoklo people,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q42740,Han Chinese people,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q4701435,Aklanon people,Female,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q1234581,Igorot peoples,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q5448582,Filipino Canadians,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q1290600,Visayans,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q25039504,Spanish Filipino,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q1294121,Pangasinan people,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q5448601,Filipino Italian,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q1234581,Igorot peoples,Female,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q4209424,Kalinga people,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q4209424,Kalinga people,Female,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q3847372,Ivatan people,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q2527423,Ilocano,Female,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q28404066,Capiznon people,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q129175709,Japanese people of Filipino descents,Female,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q311883,Maranao people,Male,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q10872633,Manobo people,Female,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q1262011,Tagalog people,Unknown / not stated,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q1974839,Chinese Filipino,Female,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q5448617,Filipino mestizo,Female,1
http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q1290600,Visayans,Female,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q1026,Poles,Male,120
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q7325,Jewish people,Male,63
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q7325,Jewish people,Female,19
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q1026,Poles,Female,18
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q170217,Czechs,Male,8
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q7325,Jewish people,Unknown / not stated,5
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q140472,Silesians,Male,5
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q44806,Ukrainians,Male,4
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q313323,Volksdeutsche,Male,3
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q483569,Belarusians,Male,3
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q837881,Lemkos,Male,3
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q1189552,Polish Americans,Female,3
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q29705197,Warmian people,Male,3
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q8060,Romani people,Female,2
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q8060,Romani people,Male,2
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q235155,white people,Male,2
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q1189552,Polish Americans,Male,2
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q103421721,Western Ukrainians,Male,2
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q34069,Ashkenazi Jews,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q42884,Germans,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q44806,Ukrainians,Female,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q49078,White Americans,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q140472,Silesians,Female,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q147239,Kashubians,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q171336,Slovaks,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q478289,Jews in Hungary,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q472834,Thai people,Female,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q837881,Lemkos,Female,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q840648,Sinti,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q1898438,Masurians,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q3198191,Kociewiacy,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q11822008,Poles in Sweden,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q16129257,Eastern European Jewry,Male,1
http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q124364175,Polish Jews,Female,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q178630,Portuguese,Male,8
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q2995285,White Brazilians,Male,4
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q178630,Portuguese,Female,3
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q131480191,Azorean Canadians,Male,2
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q8060,Romani people,Female,2
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q7232621,Portuguese Canadians,Male,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q7325,Jewish people,Male,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q2615416,Portuguese Brazilians,Female,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q13201,Romani,Female,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q170826,Irish people,Male,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q640090,Kongo people,Male,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q1087991,Portuguese Africans,Male,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q16151239,White Angolans,Male,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q3267812,Portuguese Americans,Female,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q1130350,Minangkabau,Female,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q4690193,Afro-Portuguese,Male,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q4690193,Afro-Portuguese,Female,1
http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q29026959,British migration to Portugal,Male,1
http://www.wikidata.org/entity/Q846,Qatar,http://www.wikidata.org/entity/Q4783159,Arab Canadians,Female,1
http://www.wikidata.org/entity/Q846,Qatar,http://www.wikidata.org/entity/Q35323,Arabs,Male,1
http://www.wikidata.org/entity/Q971,Republic of the Congo,http://www.wikidata.org/entity/Q1650456,Mbosi people,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q7325,Jewish people,Male,40
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q7325,Jewish people,Female,16
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q485150,Romanians,Male,12
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q133032,Hungarians,Male,11
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q445618,Banat Swabians,Male,10
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q28195536,Romanian Jews,Male,7
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q79797,Armenians,Male,7
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q170352,Transylvanian Saxons,Male,7
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q518365,Hungarians in Romania,Female,7
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q140420,Rusyns,Unknown / not stated,7
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q117458,Crimean Tatars,Male,3
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q518365,Hungarians in Romania,Male,3
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q133032,Hungarians,Female,3
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q8060,Romani people,Female,3
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q44806,Ukrainians,Male,3
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q235155,white people,Female,2
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q539051,Greeks,Male,2
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q700469,Germans of Romania,Male,2
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q42884,Germans,Male,2
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q79797,Armenians,Female,2
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q201111,Aromanians,Male,2
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q748548,Lipovans,Male,2
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q923163,Romani people in Romania,Male,2
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q140420,Rusyns,Female,2
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q126756,Basque people,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q160894,Spaniards,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q201111,Aromanians,Female,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q923163,Romani people in Romania,Female,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q485150,Romanians,Female,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q1026,Poles,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q117458,Crimean Tatars,Female,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q84072,Turks,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q127885,Serbs,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q1196645,Canadians,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q7362533,Romanian Canadians,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q2509562,Turks of Romania,Female,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q147540,Székelys,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q84072,Turks,Female,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q2509562,Turks of Romania,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q12720866,Arabs in Romania,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q487796,Moldovans,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q39615,Krashovani,Unknown / not stated,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q1064264,Serbs in Romania,Unknown / not stated,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q17015980,Romanians in Serbia,Unknown / not stated,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q7129609,Caucasian race,Female,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q133255,Bulgarians,Unknown / not stated,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q34069,Ashkenazi Jews,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q8060,Romani people,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q313323,Volksdeutsche,Male,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q369739,Ukrainians of Romania,Unknown / not stated,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q1990195,Italians of Romania,Female,1
http://www.wikidata.org/entity/Q218,Romania,http://www.wikidata.org/entity/Q44806,Ukrainians,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q49542,Russians,Male,229
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q79797,Armenians,Male,79
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q35565,Tatars,Female,37
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q117458,Crimean Tatars,Male,31
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q35565,Tatars,Male,29
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q44806,Ukrainians,Male,20
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q48199,Sámi people,Female,17
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q7325,Jewish people,Male,15
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q79797,Armenians,Female,10
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q49542,Russians,Female,9
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q35565,Tatars,Unknown / not stated,7
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q117458,Crimean Tatars,Female,7
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q253410,Chuvash people,Male,7
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q485010,Ingush people,Unknown / not stated,7
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q485348,Bashkir people,Male,7
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q31230,Chechens,Male,6
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q483569,Belarusians,Male,6
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1129737,Lezgins,Male,6
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1484689,Volga Tatars,Male,5
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q7325,Jewish people,Female,4
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q492468,Russians,Female,4
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q711083,Koryo-saram,Male,4
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q8060,Romani people,Female,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q18973,Georgians,Male,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q33543,Mordvins,Male,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q44806,Ukrainians,Female,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q106974,Ossetians,Male,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q166176,Nenets,Female,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q214361,Mari people,Female,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q274356,Dargins,Male,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q484464,Koreans,Male,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q485010,Ingush people,Male,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q4403372,Russian Sámi people,Female,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q7129609,Caucasian race,Female,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q124369945,Kola Sámi,Female,3
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1026,Poles,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q15763,Circassians,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q31230,Chechens,Female,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q34069,Ashkenazi Jews,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q49540,Latvians,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q157139,Baltic Germans,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q165192,Swedes,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q172717,Avars,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q190209,Kalmyks,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q193067,Tuvans,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q211018,Kumyks,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q235155,white people,Female,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q482942,Azerbaijanis,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q482942,Azerbaijanis,Female,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q484464,Koreans,Female,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q486316,Yakuts,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q486316,Yakuts,Unknown / not stated,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q711083,Koryo-saram,Female,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1673765,Skolts,Female,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1943269,Mokshas,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q2598589,Armenians in Russia,Female,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q32360797,Russian Jews,Male,2
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q159,Russia,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q8060,Romani people,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q12223,Kurds,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q13343,Moksha,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q18973,Georgians,Unknown / not stated,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q40477,Slavs,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q42884,Germans,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q48199,Sámi people,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q47246,Erzya people,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q47246,Erzya people,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q47805,Cossacks,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q60046,Nivkh people,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q80040,Kazakhs,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q79797,Armenians,Unknown / not stated,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q101828,Ainu people,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q106991,Chukchis,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q117458,Crimean Tatars,Unknown / not stated,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q126756,Basque people,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q131242,Eskimo,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q170284,Finns,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q171795,Abkhazians,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q171336,Slovaks,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q172717,Avars,Unknown / not stated,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q186192,Lithuanians,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q191730,Evenki people,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q190209,Kalmyks,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q192616,Nogais,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q207050,Buryats,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q214361,Mari people,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q244028,Kabarday,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q253410,Chuvash people,Unknown / not stated,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q274356,Dargins,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q320693,Lak people,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q377085,Assyrian people,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q483569,Belarusians,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q485150,Romanians,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q486316,Yakuts,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q485348,Bashkir people,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q539051,Greeks,Unknown / not stated,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q571942,Russian Mennonite,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q702193,German-Russians,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q720982,Crimean Karaites,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q713003,Sakhalin Koreans,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q726673,Swedish-speaking population of Finland,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1057292,Don Cossacks,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1060050,Afro-Russians,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1071514,Russians in Finland,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1071514,Russians in Finland,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1123129,Teleuts,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1130350,Minangkabau,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1130350,Minangkabau,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1140588,Russian Americans,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1322825,Kamchadals,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1378555,multiracial people,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1484689,Volga Tatars,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1633149,Soviet people,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1555902,Adyghe people,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1673765,Skolts,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1879910,Komi-Permyaks,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1943269,Mokshas,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1977290,Ukrainians in Russia,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q1977290,Ukrainians in Russia,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q2092341,Izhma Komi,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q2427512,Servitka Roma,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q2509263,Kryashens,Female,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q2509263,Kryashens,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q2598589,Armenians in Russia,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q2997993,Bessarabian Bulgarians,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q3920817,Russians in Bulgaria,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q4069698,Armenians in Tbilisi,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q4144673,Mountain Mari,Male,1
http://www.wikidata.org/entity/Q159,Russia,http://www.wikidata.org/entity/Q4400590,Russian Canadians,Male,1
